customer_id,signup_date,acquisition_channel,risk_tier_at_signup,income_band,region,age_band
10075,2025-08-08,paid_search,B,70-110k,Other,25-34
10076,2025-08-22,partnership,A,40-70k,NJ,35-44
10077,2025-08-10,referral,B,40-70k,NJ,55+
10078,2025-08-19,organic,A,110k+,Other,18-24
10079,2025-08-04,organic,A,70-110k,Other,35-44
10080,2025-08-11,partnership,B,40-70k,Other,55+
10081,2025-08-06,paid_search,B,70-110k,NY,25-34
10082,2025-08-20,referral,B,70-110k,NJ,35-44
10083,2025-08-22,paid_search,A,40-70k,Other,45-54
10084,2025-08-02,referral,A,110k+,Other,25-34
10085,2025-08-13,organic,A,40-70k,Other,25-34
10086,2025-08-19,referral,A,110k+,NY,55+
10087,2025-08-23,partnership,C,40-70k,Other,45-54
10088,2025-08-25,referral,B,70-110k,NJ,45-54
10089,2025-08-24,organic,B,110k+,Other,55+
10090,2025-08-05,paid_search,A,40-70k,NJ,25-34
10091,2025-08-20,organic,C,<40k,NJ,35-44
10092,2025-08-26,partnership,C,<40k,Other,25-34
10093,2025-08-18,organic,A,40-70k,Other,25-34
10094,2025-08-29,paid_search,A,40-70k,Other,25-34
10095,2025-08-26,organic,A,40-70k,Other,25-34
10096,2025-08-30,partnership,B,110k+,Other,45-54
10097,2025-08-30,partnership,A,70-110k,NY,35-44
10098,2025-08-01,organic,A,70-110k,NJ,35-44
10099,2025-08-13,affiliate,A,40-70k,NY,35-44
10100,2025-08-28,organic,A,70-110k,Other,18-24
10101,2025-08-03,referral,A,70-110k,NJ,25-34
10102,2025-08-02,referral,A,110k+,NJ,25-34
10103,2025-08-09,organic,B,40-70k,NY,45-54
10104,2025-08-12,paid_search,C,40-70k,Other,25-34
10105,2025-08-20,affiliate,B,70-110k,Other,18-24
10106,2025-08-17,partnership,A,70-110k,NJ,55+
10107,2025-08-23,referral,A,110k+,NY,18-24
10108,2025-08-07,paid_search,C,40-70k,NY,35-44
10109,2025-08-15,paid_search,A,110k+,Other,35-44
10110,2025-08-11,organic,A,<40k,Other,18-24
10111,2025-08-28,paid_search,A,70-110k,Other,25-34
10112,2025-08-29,referral,B,110k+,NY,18-24
10113,2025-08-26,referral,A,70-110k,Other,25-34
10114,2025-08-06,paid_search,B,70-110k,NJ,25-34
10115,2025-08-03,organic,A,40-70k,NY,25-34
10116,2025-08-17,affiliate,A,70-110k,NJ,25-34
10117,2025-08-22,paid_search,A,40-70k,Other,35-44
10118,2025-08-26,partnership,B,40-70k,NY,45-54
10119,2025-08-25,affiliate,A,40-70k,Other,35-44
10120,2025-08-08,affiliate,B,70-110k,NJ,45-54
10121,2025-08-11,paid_search,A,70-110k,NY,35-44
10122,2025-08-29,affiliate,A,70-110k,Other,25-34
10123,2025-08-22,affiliate,B,70-110k,Other,18-24
10124,2025-08-31,affiliate,B,110k+,NY,35-44
10125,2025-08-07,affiliate,A,110k+,Other,55+
10126,2025-08-09,referral,B,40-70k,Other,45-54
10127,2025-08-21,organic,B,<40k,NY,35-44
10128,2025-08-15,organic,A,70-110k,Other,25-34
10129,2025-08-31,organic,A,110k+,NJ,45-54
10130,2025-08-01,affiliate,A,40-70k,NY,25-34
10131,2025-08-20,paid_search,C,40-70k,NY,18-24
10132,2025-08-30,paid_search,B,<40k,NY,35-44
10133,2025-08-17,organic,A,70-110k,NJ,25-34
10134,2025-08-05,referral,A,40-70k,NY,55+
10135,2025-08-02,affiliate,A,70-110k,NY,25-34
10136,2025-08-14,organic,A,70-110k,NY,25-34
10137,2025-08-24,paid_search,C,40-70k,Other,25-34
10138,2025-08-21,paid_search,C,40-70k,NY,18-24
10139,2025-08-04,referral,C,40-70k,NY,25-34
10140,2025-08-21,referral,A,70-110k,NJ,45-54
10141,2025-08-29,partnership,A,70-110k,Other,18-24
10142,2025-08-21,paid_search,C,<40k,NJ,18-24
10143,2025-08-09,referral,A,<40k,NY,18-24
10144,2025-08-01,organic,C,70-110k,Other,25-34
10145,2025-08-18,affiliate,D,70-110k,Other,35-44
10146,2025-08-23,paid_search,A,110k+,NJ,35-44
10147,2025-08-28,paid_search,A,<40k,Other,35-44
10148,2025-08-24,organic,B,<40k,NJ,25-34
10149,2025-08-15,organic,C,40-70k,NJ,25-34
10150,2025-08-17,partnership,A,40-70k,Other,45-54
10151,2025-08-07,affiliate,A,40-70k,Other,25-34
10152,2025-08-23,referral,B,<40k,NJ,25-34
10153,2025-08-21,affiliate,A,40-70k,NJ,25-34
10154,2025-08-01,organic,B,40-70k,NY,25-34
10155,2025-08-10,organic,A,40-70k,NY,45-54
10156,2025-08-06,partnership,A,<40k,NJ,25-34
10157,2025-08-31,organic,B,110k+,NY,25-34
10158,2025-08-03,organic,B,70-110k,Other,35-44
10159,2025-08-17,paid_search,A,110k+,NY,18-24
10160,2025-08-10,partnership,D,40-70k,NY,25-34
10161,2025-08-29,affiliate,A,70-110k,Other,35-44
10162,2025-08-07,organic,B,70-110k,NY,25-34
10163,2025-08-30,referral,A,<40k,NY,45-54
10164,2025-08-06,referral,A,70-110k,Other,35-44
10165,2025-08-02,partnership,A,70-110k,Other,25-34
10166,2025-08-14,organic,A,70-110k,NJ,35-44
10167,2025-08-16,partnership,A,110k+,Other,25-34
10168,2025-08-20,paid_search,A,40-70k,Other,25-34
10169,2025-08-17,organic,B,110k+,NY,25-34
10170,2025-08-17,affiliate,A,40-70k,Other,18-24
10171,2025-08-10,referral,B,40-70k,NY,25-34
10172,2025-08-26,paid_search,C,70-110k,NY,35-44
10173,2025-08-17,organic,A,<40k,NY,25-34
10174,2025-08-13,organic,B,40-70k,Other,55+
10175,2025-08-03,affiliate,A,70-110k,Other,25-34
10176,2025-08-13,partnership,A,70-110k,NJ,55+
10177,2025-08-14,organic,A,70-110k,NJ,25-34
10178,2025-08-01,organic,C,40-70k,Other,25-34
10179,2025-08-26,referral,C,110k+,Other,55+
10180,2025-08-24,referral,B,70-110k,NY,25-34
10181,2025-08-08,referral,B,40-70k,Other,35-44
10182,2025-08-19,organic,B,40-70k,Other,25-34
10183,2025-08-05,referral,B,<40k,Other,45-54
10184,2025-08-04,paid_search,D,<40k,Other,25-34
10185,2025-08-21,paid_search,A,40-70k,Other,55+
10186,2025-08-06,paid_search,B,40-70k,NJ,25-34
10187,2025-08-29,referral,A,70-110k,NY,35-44
10188,2025-08-06,organic,A,<40k,NY,18-24
10189,2025-08-21,referral,B,70-110k,Other,25-34
10190,2025-08-13,referral,A,70-110k,Other,35-44
10191,2025-08-03,referral,C,<40k,Other,35-44
10192,2025-08-02,paid_search,A,40-70k,NJ,25-34
10193,2025-08-05,paid_search,A,70-110k,NY,45-54
10194,2025-08-25,organic,A,40-70k,Other,25-34
10195,2025-08-31,paid_search,A,70-110k,NY,25-34
10196,2025-08-10,organic,A,70-110k,Other,35-44
10197,2025-08-09,affiliate,B,70-110k,Other,18-24
10198,2025-08-29,referral,B,<40k,NY,45-54
10199,2025-08-13,referral,A,<40k,NJ,25-34
10200,2025-08-09,paid_search,D,70-110k,NY,45-54
10201,2025-08-18,paid_search,B,70-110k,NY,45-54
10202,2025-08-12,paid_search,B,110k+,Other,35-44
10203,2025-08-10,referral,C,40-70k,Other,18-24
10204,2025-08-29,organic,A,110k+,NY,45-54
10205,2025-08-23,paid_search,A,70-110k,Other,18-24
10206,2025-08-06,organic,C,<40k,Other,55+
10207,2025-08-19,partnership,B,110k+,Other,55+
10208,2025-08-27,paid_search,C,40-70k,Other,35-44
10209,2025-08-16,referral,A,110k+,Other,25-34
10210,2025-08-05,referral,A,70-110k,NY,35-44
10211,2025-08-16,referral,A,40-70k,Other,25-34
10212,2025-08-16,paid_search,C,40-70k,Other,45-54
10213,2025-08-07,referral,A,<40k,Other,35-44
10214,2025-08-28,paid_search,A,110k+,NJ,18-24
10215,2025-08-02,paid_search,A,110k+,NJ,45-54
10216,2025-08-05,paid_search,A,40-70k,NY,45-54
10217,2025-08-04,affiliate,A,110k+,NY,55+
10218,2025-08-02,organic,A,70-110k,NY,25-34
10219,2025-08-09,paid_search,C,<40k,Other,35-44
10220,2025-08-08,referral,B,40-70k,Other,45-54
10221,2025-08-26,organic,C,<40k,NY,45-54
10222,2025-08-09,organic,B,40-70k,NJ,25-34
10223,2025-08-08,referral,B,40-70k,NJ,25-34
10224,2025-08-13,partnership,B,<40k,NY,35-44
10225,2025-08-03,organic,D,<40k,Other,35-44
10226,2025-08-24,paid_search,D,40-70k,Other,35-44
10227,2025-08-26,paid_search,D,<40k,NY,45-54
10228,2025-08-02,organic,A,110k+,NY,18-24
10229,2025-08-20,organic,A,70-110k,Other,55+
10230,2025-08-18,organic,B,70-110k,Other,25-34
10231,2025-08-31,affiliate,B,110k+,Other,18-24
10232,2025-08-23,organic,A,70-110k,Other,25-34
10233,2025-08-29,paid_search,D,40-70k,NY,45-54
10234,2025-08-26,organic,B,110k+,NY,18-24
10235,2025-08-19,organic,C,40-70k,NY,45-54
10236,2025-08-30,affiliate,D,110k+,Other,25-34
10237,2025-08-20,partnership,C,<40k,NY,25-34
10238,2025-08-26,referral,A,40-70k,Other,55+
10239,2025-08-14,organic,A,40-70k,NY,35-44
10240,2025-08-04,organic,C,70-110k,NJ,55+
10241,2025-08-21,partnership,B,70-110k,NJ,35-44
10242,2025-08-06,paid_search,A,<40k,Other,25-34
10243,2025-08-16,paid_search,B,70-110k,NJ,25-34
10244,2025-08-23,partnership,C,<40k,NY,25-34
10245,2025-08-28,paid_search,A,40-70k,Other,45-54
10246,2025-08-07,paid_search,B,40-70k,Other,45-54
10247,2025-08-28,paid_search,A,70-110k,Other,55+
10248,2025-08-08,paid_search,A,70-110k,Other,45-54
10249,2025-08-25,organic,C,40-70k,NY,45-54
10250,2025-08-27,organic,C,70-110k,NY,45-54
10251,2025-08-21,affiliate,A,110k+,Other,25-34
10252,2025-08-15,organic,A,40-70k,NY,18-24
10253,2025-08-19,organic,C,<40k,Other,25-34
10254,2025-08-13,paid_search,B,70-110k,NY,25-34
10255,2025-08-04,paid_search,C,<40k,NY,45-54
10256,2025-08-15,organic,A,<40k,NY,35-44
10257,2025-08-01,referral,C,<40k,NJ,25-34
10258,2025-08-08,organic,C,70-110k,NJ,18-24
10259,2025-08-31,referral,B,70-110k,Other,25-34
10260,2025-08-03,referral,A,<40k,Other,35-44
10261,2025-08-02,organic,A,110k+,Other,45-54
10262,2025-08-31,organic,B,70-110k,NJ,25-34
10263,2025-08-23,organic,B,40-70k,Other,35-44
10264,2025-08-10,referral,A,70-110k,NY,45-54
10265,2025-08-04,referral,D,40-70k,NJ,25-34
10266,2025-08-16,affiliate,C,40-70k,Other,25-34
10267,2025-08-30,referral,C,40-70k,Other,25-34
10268,2025-08-02,partnership,D,40-70k,Other,25-34
10269,2025-08-31,affiliate,B,40-70k,NJ,35-44
10270,2025-08-05,referral,B,70-110k,NY,45-54
10271,2025-08-31,paid_search,A,70-110k,Other,55+
10272,2025-08-04,paid_search,A,70-110k,Other,45-54
10273,2025-08-09,partnership,C,40-70k,Other,55+
10274,2025-08-02,partnership,B,70-110k,NY,25-34
10275,2025-08-14,paid_search,A,<40k,Other,45-54
10276,2025-08-21,paid_search,A,<40k,NY,45-54
10277,2025-08-05,organic,A,70-110k,NY,35-44
10278,2025-08-01,organic,B,70-110k,Other,55+
10279,2025-08-05,paid_search,A,70-110k,NJ,55+
10280,2025-08-15,paid_search,B,70-110k,Other,25-34
10281,2025-08-16,organic,A,40-70k,NY,35-44
10282,2025-08-21,organic,A,40-70k,NY,18-24
10283,2025-08-30,organic,A,70-110k,NY,55+
10284,2025-08-12,referral,A,40-70k,NY,25-34
10285,2025-08-19,affiliate,D,40-70k,NY,55+
10286,2025-08-05,organic,B,70-110k,NY,25-34
10287,2025-08-11,affiliate,B,40-70k,Other,25-34
10288,2025-08-07,paid_search,A,70-110k,Other,35-44
10289,2025-08-06,affiliate,B,40-70k,NY,45-54
10290,2025-08-05,partnership,B,110k+,NJ,55+
10291,2025-08-02,paid_search,D,40-70k,Other,18-24
10292,2025-08-10,organic,A,70-110k,NY,45-54
10293,2025-08-02,partnership,A,40-70k,NY,55+
10294,2025-08-12,organic,B,70-110k,Other,45-54
10295,2025-08-02,referral,A,110k+,NJ,35-44
10296,2025-08-13,referral,B,70-110k,NJ,35-44
10297,2025-08-26,paid_search,A,<40k,Other,35-44
10298,2025-08-07,partnership,B,<40k,Other,18-24
10299,2025-08-03,referral,A,110k+,NY,55+
10300,2025-08-08,referral,B,40-70k,NY,18-24
10301,2025-08-14,organic,C,<40k,Other,45-54
10302,2025-08-20,organic,A,40-70k,NY,45-54
10303,2025-08-20,paid_search,D,70-110k,NY,35-44
10304,2025-08-01,affiliate,B,110k+,Other,25-34
10305,2025-08-29,paid_search,B,70-110k,Other,18-24
10306,2025-08-14,organic,C,40-70k,NY,35-44
10307,2025-08-10,paid_search,A,70-110k,Other,55+
10308,2025-08-29,organic,A,70-110k,NY,18-24
10309,2025-08-06,paid_search,C,70-110k,Other,35-44
10310,2025-08-24,organic,A,40-70k,Other,35-44
10311,2025-08-31,paid_search,A,110k+,Other,45-54
10312,2025-08-11,affiliate,A,40-70k,Other,25-34
10313,2025-08-14,paid_search,A,70-110k,NY,25-34
10314,2025-08-18,organic,A,40-70k,NJ,45-54
10315,2025-08-26,paid_search,A,40-70k,NY,35-44
10316,2025-08-31,organic,A,40-70k,Other,55+
10317,2025-08-18,organic,A,40-70k,Other,35-44
10318,2025-08-23,affiliate,A,110k+,NJ,55+
10319,2025-08-27,affiliate,C,110k+,NY,25-34
10320,2025-08-19,paid_search,A,70-110k,NY,25-34
10321,2025-08-25,referral,A,40-70k,Other,55+
10322,2025-08-18,partnership,A,<40k,Other,35-44
10323,2025-08-18,referral,A,40-70k,NJ,25-34
10324,2025-08-28,paid_search,B,110k+,Other,45-54
10325,2025-08-12,paid_search,A,110k+,Other,35-44
10326,2025-08-07,affiliate,A,70-110k,Other,35-44
10327,2025-08-23,affiliate,A,40-70k,Other,25-34
10328,2025-08-18,affiliate,B,<40k,Other,25-34
10329,2025-08-18,paid_search,B,110k+,NJ,35-44
10330,2025-08-11,organic,A,110k+,NJ,35-44
10331,2025-08-23,partnership,B,70-110k,Other,25-34
10332,2025-08-15,paid_search,B,70-110k,Other,35-44
10333,2025-08-21,affiliate,D,40-70k,Other,35-44
10334,2025-08-02,paid_search,A,70-110k,Other,25-34
10335,2025-08-29,paid_search,C,40-70k,Other,25-34
10336,2025-08-25,affiliate,B,40-70k,NJ,35-44
10337,2025-08-16,affiliate,A,40-70k,NY,25-34
10338,2025-08-06,organic,A,110k+,NY,35-44
10339,2025-08-31,organic,A,40-70k,NY,18-24
10340,2025-08-18,organic,A,40-70k,Other,25-34
10341,2025-08-15,affiliate,B,<40k,Other,25-34
10342,2025-08-29,paid_search,A,40-70k,Other,35-44
10343,2025-08-29,organic,A,40-70k,Other,45-54
10344,2025-08-08,organic,A,40-70k,NY,25-34
10345,2025-08-21,partnership,A,70-110k,NY,45-54
10346,2025-08-11,organic,A,40-70k,Other,25-34
10347,2025-08-02,paid_search,A,40-70k,NJ,35-44
10348,2025-08-13,paid_search,B,40-70k,Other,45-54
10349,2025-08-08,paid_search,A,70-110k,Other,25-34
10350,2025-08-17,organic,A,70-110k,NJ,45-54
10351,2025-08-14,partnership,C,70-110k,NJ,25-34
10352,2025-08-08,organic,A,40-70k,Other,18-24
10353,2025-08-15,affiliate,B,40-70k,Other,35-44
10354,2025-08-23,paid_search,A,70-110k,NJ,35-44
10355,2025-08-20,paid_search,A,70-110k,NJ,25-34
10356,2025-08-20,paid_search,B,110k+,NY,25-34
10357,2025-08-04,referral,A,70-110k,Other,35-44
10358,2025-08-03,paid_search,B,110k+,NY,45-54
10359,2025-08-20,organic,C,<40k,NY,55+
10360,2025-08-16,paid_search,A,70-110k,NY,45-54
10361,2025-08-20,paid_search,A,70-110k,NY,18-24
10362,2025-08-12,organic,C,40-70k,Other,25-34
10363,2025-08-04,referral,A,110k+,Other,35-44
10364,2025-08-11,organic,A,70-110k,Other,25-34
10365,2025-08-20,referral,A,<40k,Other,55+
10366,2025-08-31,paid_search,A,110k+,Other,55+
10367,2025-08-18,affiliate,B,40-70k,Other,55+
10368,2025-08-13,affiliate,B,40-70k,Other,18-24
10369,2025-08-12,organic,C,70-110k,NY,18-24
10370,2025-08-01,paid_search,A,110k+,Other,25-34
10371,2025-08-07,organic,C,70-110k,Other,35-44
10372,2025-08-12,organic,C,<40k,NY,35-44
10373,2025-08-20,affiliate,A,<40k,NY,25-34
10374,2025-08-19,organic,A,110k+,NJ,35-44
10375,2025-08-11,affiliate,C,70-110k,NY,45-54
10376,2025-08-17,paid_search,C,70-110k,NY,45-54
10377,2025-08-08,referral,B,40-70k,Other,18-24
10378,2025-08-03,referral,A,<40k,NY,18-24
10379,2025-08-10,organic,C,<40k,NY,45-54
10380,2025-08-06,partnership,B,70-110k,Other,35-44
10381,2025-08-17,organic,B,40-70k,Other,45-54
10382,2025-08-24,paid_search,A,<40k,NJ,25-34
10383,2025-08-06,partnership,A,70-110k,Other,25-34
10384,2025-08-01,organic,A,40-70k,Other,18-24
10385,2025-08-02,partnership,D,<40k,Other,25-34
10386,2025-08-08,organic,B,40-70k,Other,55+
10387,2025-08-06,referral,C,70-110k,NJ,25-34
10388,2025-08-31,paid_search,D,70-110k,NJ,25-34
10389,2025-08-08,organic,A,40-70k,NJ,45-54
10390,2025-08-21,organic,A,40-70k,NY,18-24
10391,2025-08-22,affiliate,C,<40k,Other,18-24
10392,2025-08-08,affiliate,C,<40k,Other,45-54
10393,2025-08-05,affiliate,A,70-110k,Other,25-34
10394,2025-08-07,paid_search,B,40-70k,Other,25-34
10395,2025-08-28,paid_search,B,110k+,Other,18-24
10396,2025-08-13,affiliate,A,40-70k,NJ,25-34
10397,2025-08-01,organic,A,110k+,Other,25-34
10398,2025-08-21,organic,A,70-110k,NY,18-24
10399,2025-08-14,organic,C,70-110k,Other,45-54
10400,2025-08-06,partnership,B,70-110k,NJ,25-34
10401,2025-08-06,paid_search,A,70-110k,NY,45-54
10402,2025-08-24,organic,B,110k+,NJ,25-34
10403,2025-08-10,referral,A,40-70k,NJ,18-24
10404,2025-08-02,paid_search,C,<40k,Other,25-34
10405,2025-08-24,organic,A,110k+,Other,25-34
10406,2025-08-07,paid_search,A,40-70k,Other,35-44
10407,2025-08-31,referral,C,40-70k,NY,25-34
10408,2025-08-19,partnership,D,110k+,NY,35-44
10409,2025-08-18,affiliate,C,40-70k,Other,45-54
10410,2025-08-22,partnership,B,70-110k,NY,25-34
10411,2025-08-07,paid_search,C,<40k,NY,45-54
10412,2025-08-21,partnership,A,70-110k,Other,18-24
10413,2025-08-06,referral,A,40-70k,NY,25-34
10414,2025-08-09,paid_search,C,70-110k,NY,35-44
10415,2025-08-18,paid_search,B,40-70k,Other,18-24
10416,2025-08-12,organic,D,<40k,Other,55+
10417,2025-08-28,affiliate,B,70-110k,NY,35-44
10418,2025-08-02,organic,A,40-70k,NY,35-44
10419,2025-08-04,paid_search,B,<40k,Other,25-34
10420,2025-08-01,referral,B,110k+,NJ,35-44
10421,2025-08-29,paid_search,C,40-70k,Other,18-24
10422,2025-08-13,organic,A,70-110k,NJ,25-34
10423,2025-08-28,organic,A,70-110k,Other,35-44
10424,2025-08-17,referral,C,40-70k,Other,18-24
10425,2025-08-27,partnership,D,70-110k,Other,45-54
10426,2025-08-26,partnership,C,<40k,Other,25-34
10427,2025-08-04,paid_search,C,40-70k,NY,25-34
10428,2025-08-30,paid_search,A,70-110k,Other,25-34
10429,2025-08-16,affiliate,B,40-70k,NJ,35-44
10430,2025-08-19,partnership,B,<40k,Other,55+
10431,2025-08-08,paid_search,C,<40k,Other,18-24
10432,2025-08-26,paid_search,A,40-70k,NJ,45-54
10433,2025-08-03,paid_search,C,40-70k,NJ,25-34
10434,2025-08-05,affiliate,D,<40k,NY,55+
10435,2025-08-08,organic,A,40-70k,Other,18-24
10436,2025-08-26,paid_search,A,70-110k,NY,45-54
10437,2025-08-26,paid_search,C,40-70k,NY,25-34
10438,2025-08-08,referral,C,<40k,NY,25-34
10439,2025-08-18,paid_search,C,70-110k,NY,25-34
10440,2025-08-13,affiliate,C,<40k,NY,25-34
10441,2025-08-18,paid_search,A,<40k,Other,25-34
10442,2025-08-01,partnership,A,70-110k,Other,35-44
10443,2025-08-14,referral,A,<40k,NJ,35-44
10444,2025-08-15,organic,A,70-110k,Other,18-24
10445,2025-08-01,organic,B,70-110k,NY,35-44
10446,2025-08-21,partnership,B,70-110k,NJ,35-44
10447,2025-08-12,affiliate,B,40-70k,NY,55+
10448,2025-08-08,affiliate,A,70-110k,NJ,45-54
10449,2025-08-25,paid_search,B,40-70k,NY,25-34
10450,2025-08-26,partnership,B,70-110k,Other,25-34
10451,2025-08-08,partnership,C,<40k,Other,18-24
10452,2025-08-29,paid_search,C,<40k,Other,35-44
10453,2025-08-01,paid_search,B,110k+,Other,25-34
10454,2025-08-18,referral,A,<40k,NY,25-34
10455,2025-08-23,paid_search,B,110k+,NY,45-54
10456,2025-08-08,organic,C,40-70k,Other,45-54
10457,2025-08-12,referral,A,110k+,NJ,18-24
10458,2025-08-22,partnership,B,40-70k,NY,25-34
10459,2025-08-12,affiliate,A,40-70k,NY,25-34
10460,2025-08-10,partnership,B,<40k,Other,45-54
10461,2025-08-21,organic,B,40-70k,Other,18-24
10462,2025-08-06,affiliate,D,<40k,NY,18-24
10463,2025-08-18,organic,D,<40k,NY,18-24
10464,2025-08-09,referral,C,40-70k,Other,55+
10465,2025-08-10,organic,B,<40k,Other,25-34
10466,2025-08-14,organic,A,70-110k,Other,55+
10467,2025-08-23,organic,D,40-70k,NY,55+
10468,2025-08-07,paid_search,A,70-110k,NY,25-34
10469,2025-08-21,organic,B,70-110k,Other,55+
10470,2025-08-11,affiliate,B,40-70k,NJ,25-34
10471,2025-08-28,partnership,B,110k+,NJ,18-24
10472,2025-08-13,organic,B,40-70k,NY,45-54
10473,2025-08-13,referral,A,70-110k,Other,25-34
10474,2025-08-24,referral,A,70-110k,Other,55+
10475,2025-08-02,organic,C,<40k,Other,25-34
10476,2025-08-27,organic,A,40-70k,NY,35-44
10477,2025-08-11,affiliate,B,40-70k,Other,45-54
10478,2025-08-26,paid_search,B,40-70k,NY,18-24
10479,2025-08-12,paid_search,A,110k+,NJ,25-34
10480,2025-08-06,affiliate,B,70-110k,Other,18-24
10481,2025-08-04,affiliate,C,40-70k,NY,35-44
10482,2025-08-26,partnership,B,<40k,NY,35-44
10483,2025-08-01,referral,B,70-110k,NY,35-44
10484,2025-08-20,affiliate,C,70-110k,NY,18-24
10485,2025-08-19,organic,B,<40k,Other,25-34
10486,2025-08-08,organic,A,110k+,NY,18-24
10487,2025-08-24,affiliate,C,<40k,NJ,25-34
10488,2025-08-12,partnership,A,<40k,NY,25-34
10489,2025-08-25,partnership,D,40-70k,Other,35-44
10490,2025-08-11,paid_search,C,40-70k,Other,35-44
10491,2025-08-25,affiliate,B,<40k,Other,25-34
10492,2025-09-14,referral,B,70-110k,NJ,35-44
10493,2025-09-17,organic,A,110k+,NY,55+
10494,2025-09-24,organic,D,70-110k,NY,18-24
10495,2025-09-30,paid_search,B,<40k,Other,35-44
10496,2025-09-26,organic,C,110k+,Other,18-24
10497,2025-09-03,affiliate,D,<40k,Other,45-54
10498,2025-09-01,referral,A,40-70k,Other,35-44
10499,2025-09-06,organic,B,<40k,NJ,45-54
10500,2025-09-12,referral,A,70-110k,Other,55+
10501,2025-09-02,paid_search,D,40-70k,NJ,35-44
10502,2025-09-28,organic,A,70-110k,NY,25-34
10503,2025-09-20,paid_search,B,40-70k,Other,25-34
10504,2025-09-04,paid_search,A,40-70k,NJ,25-34
10505,2025-09-26,partnership,B,70-110k,Other,25-34
10506,2025-09-23,partnership,B,40-70k,Other,45-54
10507,2025-09-10,affiliate,C,70-110k,NJ,45-54
10508,2025-09-10,affiliate,A,<40k,Other,35-44
10509,2025-09-21,affiliate,C,70-110k,Other,35-44
10510,2025-09-16,organic,B,<40k,NY,25-34
10511,2025-09-29,referral,A,110k+,Other,35-44
10512,2025-09-28,organic,A,70-110k,Other,25-34
10513,2025-09-29,affiliate,A,70-110k,NY,35-44
10514,2025-09-19,partnership,D,<40k,NY,35-44
10515,2025-09-24,organic,A,70-110k,NY,25-34
10516,2025-09-14,paid_search,B,70-110k,NY,18-24
10517,2025-09-23,organic,A,<40k,NY,35-44
10518,2025-09-21,organic,C,70-110k,Other,45-54
10519,2025-09-16,affiliate,B,110k+,Other,35-44
10520,2025-09-07,referral,A,70-110k,Other,35-44
10521,2025-09-29,organic,A,40-70k,Other,55+
10522,2025-09-01,referral,A,<40k,NY,45-54
10523,2025-09-04,paid_search,A,110k+,NY,18-24
10524,2025-09-19,partnership,A,40-70k,Other,25-34
10525,2025-09-12,partnership,B,110k+,Other,55+
10526,2025-09-26,affiliate,A,70-110k,NJ,45-54
10527,2025-09-02,paid_search,C,70-110k,NJ,35-44
10528,2025-09-21,affiliate,C,<40k,NY,25-34
10529,2025-09-08,affiliate,C,40-70k,NY,55+
10530,2025-09-16,referral,A,110k+,Other,35-44
10531,2025-09-14,affiliate,A,70-110k,NY,25-34
10532,2025-09-05,referral,B,40-70k,Other,35-44
10533,2025-09-13,paid_search,A,70-110k,NJ,25-34
10534,2025-09-03,partnership,A,40-70k,Other,25-34
10535,2025-09-26,affiliate,A,110k+,NY,25-34
10536,2025-09-09,organic,A,110k+,Other,18-24
10537,2025-09-04,paid_search,B,70-110k,NY,18-24
10538,2025-09-29,partnership,B,40-70k,NY,35-44
10539,2025-09-19,affiliate,A,70-110k,Other,25-34
10540,2025-09-14,affiliate,B,40-70k,Other,35-44
10541,2025-09-15,partnership,A,70-110k,NJ,55+
10542,2025-09-25,referral,B,70-110k,Other,25-34
10543,2025-09-13,organic,A,110k+,Other,25-34
10544,2025-09-01,organic,A,40-70k,Other,35-44
10545,2025-09-21,referral,B,110k+,NY,55+
10546,2025-09-15,organic,A,<40k,Other,55+
10547,2025-09-04,partnership,D,70-110k,NY,25-34
10548,2025-09-08,paid_search,A,40-70k,Other,35-44
10549,2025-09-12,paid_search,A,70-110k,Other,25-34
10550,2025-09-29,partnership,C,40-70k,Other,18-24
10551,2025-09-25,partnership,B,40-70k,Other,18-24
10552,2025-09-06,organic,A,<40k,Other,25-34
10553,2025-09-07,organic,A,70-110k,Other,45-54
10554,2025-09-02,partnership,C,70-110k,Other,25-34
10555,2025-09-07,affiliate,A,<40k,Other,55+
10556,2025-09-05,organic,A,70-110k,NY,45-54
10557,2025-09-16,organic,A,70-110k,Other,25-34
10558,2025-09-02,affiliate,D,40-70k,NJ,18-24
10559,2025-09-17,affiliate,B,<40k,Other,35-44
10560,2025-09-10,partnership,A,110k+,NY,35-44
10561,2025-09-21,referral,D,40-70k,Other,18-24
10562,2025-09-30,affiliate,B,70-110k,Other,35-44
10563,2025-09-29,affiliate,D,40-70k,Other,45-54
10564,2025-09-28,paid_search,C,<40k,Other,45-54
10565,2025-09-18,affiliate,B,40-70k,NY,35-44
10566,2025-09-18,referral,B,110k+,NY,25-34
10567,2025-09-18,organic,B,110k+,NY,25-34
10568,2025-09-25,affiliate,C,<40k,NJ,55+
10569,2025-09-08,organic,B,40-70k,Other,45-54
10570,2025-09-12,partnership,D,40-70k,Other,25-34
10571,2025-09-11,partnership,B,70-110k,NJ,25-34
10572,2025-09-27,organic,B,<40k,Other,45-54
10573,2025-09-07,partnership,B,70-110k,Other,35-44
10574,2025-09-07,affiliate,C,<40k,Other,25-34
10575,2025-09-11,referral,B,40-70k,Other,35-44
10576,2025-09-13,partnership,A,110k+,NY,25-34
10577,2025-09-22,partnership,C,40-70k,NY,25-34
10578,2025-09-04,organic,A,110k+,Other,25-34
