loan_id,installment_no,due_date,due_principal,due_fee_interest,due_total,scheduled_balance_after
8047,3,2025-08-28,73.54054210896233,6.311034142616079,79.85157625157841,689.8359074833243
8047,4,2025-09-28,74.1485211373487,5.703055114229707,79.85157625157841,615.6873863459756
8047,5,2025-10-28,74.76152648847294,5.090049763105464,79.85157625157841,540.9258598575027
8047,6,2025-11-28,75.3795997162688,4.4719765353096035,79.85157625157841,465.5462601412339
8047,7,2025-12-28,76.00278271820734,3.8487935333710634,79.85157625157841,389.54347742302656
8047,8,2026-01-28,76.63111773813705,3.2204585134413573,79.85157625157841,312.9123596848895
8047,9,2026-02-28,77.26464736914743,2.5869288824309766,79.85157625157841,235.64771231574207
8047,10,2026-03-28,77.90341455645628,1.9481616951221266,79.85157625157841,157.74429775928579
8047,11,2026-04-28,78.54746260032083,1.3041136512575864,79.85157625157841,79.19683515896496
8047,12,2026-05-28,79.19683515896496,0.6547410926055055,79.85157625157046,0.0
8048,1,2025-03-19,11.964412753665048,3.4766205234603125,15.44103327712536,313.39391444138784
8048,2,2025-04-19,12.09225863758369,3.3487746395416704,15.44103327712536,301.3016558038041
8048,3,2025-05-19,12.221470620313152,3.219562656812209,15.44103327712536,289.080185183491
8048,4,2025-06-19,12.352063299319568,3.0889699778057933,15.44103327712536,276.7281218841714
8048,5,2025-07-19,12.484051428050481,2.9569818490748796,15.44103327712536,264.24407045612094
8048,6,2025-08-19,12.617449917601586,2.8235833595237745,15.44103327712536,251.62662053851935
8048,7,2025-09-19,12.752273838401278,2.6887594387240816,15.44103327712536,238.87434670011808
8048,8,2025-10-19,12.888538421913207,2.5524948552121525,15.44103327712536,225.98580827820487
8048,9,2025-11-19,13.02625906235702,2.41477421476834,15.44103327712536,212.95954921584786
8048,10,2025-12-19,13.165451318447492,2.275581958677868,15.44103327712536,199.79409789740038
8048,11,2026-01-19,13.306130915152242,2.134902361973118,15.44103327712536,186.48796698224814
8048,12,2026-02-19,13.44831374546823,1.9927195316571298,15.44103327712536,173.0396532367799
8048,13,2026-03-19,13.592015872217237,1.8490174049081232,15.44103327712536,159.44763736456267
8048,14,2026-04-19,13.737253529860528,1.7037797472648326,15.44103327712536,145.71038383470213
8048,15,2026-05-19,13.884043126332909,1.5569901507924515,15.44103327712536,131.82634070836923
8048,16,2026-06-19,14.032401244896382,1.408632032228978,15.44103327712536,117.79393946347285
8048,17,2026-07-19,14.182344646013606,1.2586886311117542,15.44103327712536,103.61159481745925
8048,18,2026-08-19,14.333890269241374,1.1071430078839861,15.44103327712536,89.27770454821787
8048,19,2026-09-19,14.487055235144329,0.9539780419810314,15.44103327712536,74.79064931307354
8048,20,2026-10-19,14.641856847229121,0.7991764298962378,15.44103327712536,60.14879246584442
8048,21,2026-11-19,14.798312593899247,0.6427206832261134,15.44103327712536,45.350479871945176
8048,22,2026-12-19,14.956440150430751,0.4845931266946093,15.44103327712536,30.394039721514424
8048,23,2027-01-19,15.116257380969069,0.3247758961562909,15.44103327712536,15.277782340545356
8048,24,2027-02-19,15.277782340545356,0.16325093657817139,15.441033277123527,0.0
8049,1,2025-01-31,9.83120381214265,4.6569880111852155,14.488191823327867,420.18957583869656
8049,2,2025-02-28,9.937672616570758,4.55051920675711,14.488191823327867,410.2519032221258
8049,3,2025-03-31,10.045294444222971,4.442897379104895,14.488191823327867,400.20660877790283
8049,4,2025-04-30,10.154081781973385,4.3341100413544815,14.488191823327867,390.05252699592944
8049,5,2025-05-31,10.264047251924953,4.224144571402913,14.488191823327867,379.78847974400446
8049,6,2025-06-30,10.375203612873985,4.112988210453881,14.488191823327867,369.4132761311305
8049,7,2025-07-31,10.48756376179049,4.000628061537377,14.488191823327867,358.92571236934
8049,8,2025-08-31,10.60114073531455,3.8870510880133167,14.488191823327867,348.3245716340254
8049,9,2025-09-30,10.715947711268907,3.772244112058961,14.488191823327867,337.6086239227565
8049,10,2025-10-31,10.831998010187919,3.6561938131399483,14.488191823327867,326.7766259125686
8049,11,2025-11-30,10.949305096863093,3.5388867264647734,14.488191823327867,315.8273208157055
8049,12,2025-12-31,11.067882581905335,3.4203092414225313,14.488191823327867,304.75943823380015
8049,13,2026-01-31,11.18774422332413,3.300447600003738,14.488191823327867,293.57169401047605
8049,14,2026-02-28,11.308903928123815,3.179287895204051,14.488191823327867,282.26279008235224
8049,15,2026-03-31,11.431375753917166,3.056816069410701,14.488191823327867,270.8314143284351
8049,16,2026-04-30,11.555173910556412,2.9330179127714544,14.488191823327867,259.2762404178787
8049,17,2026-05-31,11.680312761781963,2.8078790615459046,14.488191823327867,247.5959276560967
8049,18,2026-06-30,11.806806826888954,2.6813849964389136,14.488191823327867,235.78912082920775
8049,19,2026-07-31,11.934670782411862,2.5535210409160043,14.488191823327867,223.85445004679588
8049,20,2026-08-31,12.063919463827359,2.4242723595005082,14.488191823327867,211.79053058296853
8049,21,2026-09-30,12.194567867275595,2.2936239560522718,14.488191823327867,199.59596271569293
8049,22,2026-10-31,12.326631151300145,2.1615606720277225,14.488191823327867,187.2693315643928
8049,23,2026-11-30,12.460124638606775,2.0280671847210914,14.488191823327867,174.80920692578601
8049,24,2026-12-31,12.595063817841279,1.8931280054865884,14.488191823327867,162.21414310794472
8049,25,2027-01-31,12.731464345386541,1.756727477941326,14.488191823327867,149.48267876255818
8049,26,2027-02-28,12.869342047179089,1.6188497761487786,14.488191823327867,136.6133367153791
8049,27,2027-03-31,13.008712920545296,1.4794789027825712,14.488191823327867,123.6046237948338
8049,28,2027-04-30,13.149593136057485,1.3385986872703826,14.488191823327867,110.45503065877631
8049,29,2027-05-31,13.291999039410122,1.1961927839177453,14.488191823327867,97.1630316193662
8049,30,2027-06-30,13.435947153316336,1.0522446700115304,14.488191823327867,83.72708446604986
8049,31,2027-07-31,13.581454179424977,0.9067376439028907,14.488191823327867,70.14563028662488
8049,32,2027-08-31,13.728537000258424,0.759654823069444,14.488191823327867,56.41709328636645
8049,33,2027-09-30,13.877212681171397,0.6109791421564708,14.488191823327867,42.53988060519505
8049,34,2027-10-31,14.027498472330969,0.46069335099689807,14.488191823327867,28.512382132864083
8049,35,2027-11-30,14.179411810718026,0.3087800126098405,14.488191823327867,14.332970322146057
8049,36,2027-12-31,14.332970322146057,0.15522150117746622,14.488191823323524,0.0
8050,1,2025-09-21,46.72754493183726,8.078628598801371,54.80617353063863,1165.0667448883685
8050,2,2025-10-21,47.03906189804951,7.767111632589124,54.80617353063863,1118.027682990319
8050,3,2025-11-21,47.3526556440365,7.4535178866021266,54.80617353063863,1070.6750273462824
8050,4,2025-12-21,47.66834001499675,7.137833515641883,54.80617353063863,1023.0066873312857
8050,5,2026-01-21,47.98612894843006,6.820044582208571,54.80617353063863,975.0205583828556
8050,6,2026-02-21,48.30603647475293,6.500137055885705,54.80617353063863,926.7145219081027
8050,7,2026-03-21,48.62807671791795,6.1780968127206854,54.80617353063863,878.0864451901848
8050,8,2026-04-21,48.9522638960374,5.853909634601233,54.80617353063863,829.1341812941474
8050,9,2026-05-21,49.27861232201098,5.52756120862765,54.80617353063863,779.8555689721364
8050,10,2026-06-21,49.60713640415772,5.19903712648091,54.80617353063863,730.2484325679787
8050,11,2026-07-21,49.937850646852105,4.868322883786525,54.80617353063863,680.3105819211266
8050,12,2026-08-21,50.27076965116446,4.535403879474178,54.80617353063863,630.0398122699622
8050,13,2026-09-21,50.60590811550555,4.200265415133082,54.80617353063863,579.4339041544566
8050,14,2026-10-21,50.943280836275584,3.8628926943630444,54.80617353063863,528.4906233181811
8050,15,2026-11-21,51.282902708517426,3.5232708221212072,54.80617353063863,477.2077206096636
8050,16,2026-12-21,51.62478872657421,3.1813848040644244,54.80617353063863,425.58293188308943
8050,17,2027-01-21,51.968953984751366,2.837219545887263,54.80617353063863,373.6139778983381
8050,18,2027-02-21,52.315413677983045,2.490759852655587,54.80617353063863,321.29856422035505
8050,19,2027-03-21,52.66418310250293,2.1419904281357005,54.80617353063863,268.6343811178521
8050,20,2027-04-21,53.015277656519615,1.7908958741190142,54.80617353063863,215.6191034613325
8050,21,2027-05-21,53.368712840896414,1.4374606897422166,54.80617353063863,162.25039062043606
8050,22,2027-06-21,53.724504259835726,1.0816692708029072,54.80617353063863,108.52588636060034
8050,23,2027-07-21,54.082667621567964,0.7235059090706689,54.80617353063863,54.443218739032375
8050,24,2027-08-21,54.443218739032375,0.3629547915935492,54.80617353062593,0.0
8051,1,2025-11-16,6.6672637314571075,3.707202967219726,10.374466698676834,293.3327362685429
8051,2,2025-12-16,6.7496533977520885,3.624813300924745,10.374466698676834,286.5830828707908
8051,3,2026-01-16,6.833061181431592,3.541405517245241,10.374466698676834,279.7500216893592
8051,4,2026-02-16,6.917499663721584,3.4569670349552504,10.374466698676834,272.8325220256376
8051,5,2026-03-16,7.002981581318551,3.3714851173582834,10.374466698676834,265.82954044431904
8051,6,2026-04-16,7.089519828310715,3.284946870366119,10.374466698676834,258.74002061600834
8051,7,2026-05-16,7.177127458122969,3.197339240553864,10.374466698676834,251.56289315788536
8051,8,2026-06-16,7.265817685485862,3.1086490131909716,10.374466698676834,244.29707547239948
8051,9,2026-07-16,7.355603888428898,3.018862810247936,10.374466698676834,236.94147158397058
8051,10,2026-08-16,7.446499610298487,2.927967088378347,10.374466698676834,229.4949719736721
8051,11,2026-09-16,7.538518561800817,2.835948136876017,10.374466698676834,221.95645341187128
8051,12,2026-10-16,7.63167462306998,2.742792075606854,10.374466698676834,214.3247787888013
8051,13,2026-11-16,7.725981845761648,2.6484848529151854,10.374466698676834,206.59879694303964
8051,14,2026-12-16,7.821454455172626,2.5530122435042073,10.374466698676834,198.77734248786703
8051,15,2027-01-16,7.918106852386592,2.4563598462902414,10.374466698676834,190.85923563548045
8051,16,2027-02-16,8.01595361644636,2.3585130822304734,10.374466698676834,182.8432820190341
8051,17,2027-03-16,8.11500950655298,2.2594571921238544,10.374466698676834,174.7282725124811
8051,18,2027-04-16,8.215289464292011,2.159177234384823,10.374466698676834,166.5129830481891
8051,19,2027-05-16,8.316808615887318,2.0576580827895152,10.374466698676834,158.1961744323018
8051,20,2027-06-16,8.419582274482705,1.9548844241941288,10.374466698676834,149.7765921578191
8051,21,2027-07-16,8.523625942451748,1.8508407562250857,10.374466698676834,141.25296621536734
8051,22,2027-08-16,8.628955313736176,1.7455113849406583,10.374466698676834,132.62401090163115
8051,23,2027-09-16,8.735586276213139,1.6388804224636944,10.374466698676834,123.88842462541801
8051,24,2027-10-16,8.843534914091745,1.53093178458509,10.374466698676834,115.04488971132626
8051,25,2027-11-16,8.952817510339184,1.4216491883376496,10.374466698676834,106.09207220098708
8051,26,2027-12-16,9.06345054913687,1.3110161495399624,10.374466698676834,97.0286216518502
8051,27,2028-01-16,9.175450718366903,1.1990159803099307,10.374466698676834,87.8531709334833
8051,28,2028-02-16,9.288834912129264,1.0856317865475702,10.374466698676834,78.56433602135404
8051,29,2028-03-16,9.403620233290129,0.9708464653867043,10.374466698676834,69.16071578806391
8051,30,2028-04-16,9.519823996061664,0.854642702615169,10.374466698676834,59.64089179200225
8051,31,2028-05-16,9.637463728613696,0.7370029700631379,10.374466698676834,50.003428063388554
8051,32,2028-06-16,9.75655717571766,0.6179095229591739,10.374466698676834,40.246870887670894
8051,33,2028-07-16,9.877122301423224,0.4973443972536092,10.374466698676834,30.36974858624767
8051,34,2028-08-16,9.999177291767985,0.37528940690884816,10.374466698676834,20.370571294479685
8051,35,2028-09-16,10.122740557520647,0.25172614115618686,10.374466698676834,10.247830736959038
8051,36,2028-10-16,10.247830736959038,0.12663596171873354,10.374466698677772,0.0
8052,1,2025-04-05,29.17999361523968,6.401830456775164,35.58182407201485,354.9298337912702
8052,2,2025-05-05,29.666326842160345,5.915497229854504,35.58182407201485,325.26350694910985
8052,3,2025-06-05,30.160765622863018,5.421058449151831,35.58182407201485,295.1027413262468
8052,4,2025-07-05,30.663445049910734,4.918379022104114,35.58182407201485,264.4392962763361
8052,5,2025-08-05,31.174502467409244,4.407321604605602,35.58182407201485,233.26479380892687
8052,6,2025-09-05,31.694077508532732,3.8877465634821142,35.58182407201485,201.57071630039414
8052,7,2025-10-05,32.22231213367495,3.359511938339902,35.58182407201485,169.3484041667192
8052,8,2025-11-05,32.75935066923619,2.8224734027786536,35.58182407201485,136.589053497483
8052,9,2025-12-05,33.3053398470568,2.27648422495805,35.58182407201485,103.28371365042621
8052,10,2026-01-05,33.860428844507744,1.7213952275071034,35.58182407201485,69.42328480591846
8052,11,2026-02-05,34.42476932524954,1.1570547467653076,35.58182407201485,34.998515480668914
8052,12,2026-03-05,34.998515480668914,0.5833085913444819,35.5818240720134,0.0
8053,1,2025-07-07,23.65547341242454,2.998092245328195,26.653565657752736,276.34452658757544
8053,2,2025-08-07,23.891877717082398,2.761687940670337,26.653565657752736,252.45264887049305
8053,3,2025-09-07,24.13064456144878,2.522921096303956,26.653565657752736,228.32200430904427
8053,4,2025-10-07,24.371797555896947,2.281768101855788,26.653565657752736,203.9502067531473
8053,5,2025-11-07,24.61536054675376,2.0382051109989767,26.653565657752736,179.33484620639356
8053,6,2025-12-07,24.861357618657692,1.7922080390950432,26.653565657752736,154.47348858773586
8053,7,2026-01-07,25.109813096940456,1.5437525608122808,26.653565657752736,129.3636754907954
8053,8,2026-02-07,25.36075155003238,1.2928141077203559,26.653565657752736,104.00292394076303
8053,9,2026-03-07,25.614197791891872,1.0393678658608656,26.653565657752736,78.38872614887116
8053,10,2026-04-07,25.870176884459116,0.7833887732936203,26.653565657752736,52.518549264412044
8053,11,2026-05-07,26.128714140134335,0.5248515176184018,26.653565657752736,26.38983512427771
8053,12,2026-06-07,26.38983512427771,0.2637305334719554,26.653565657749667,0.0
8054,1,2025-04-11,7.19477651281286,2.466538772487821,9.661315285300681,292.80522348718716
8054,2,2025-05-11,7.253930496906985,2.4073847883936956,9.661315285300681,285.55129299028016
8054,3,2025-06-11,7.313570832985495,2.347744452315186,9.661315285300681,278.2377221572947
8054,4,2025-07-11,7.373701519735144,2.2876137655655366,9.661315285300681,270.8640206375595
8054,5,2025-08-11,7.434326588719075,2.226988696581606,9.661315285300681,263.4296940488404
8054,6,2025-09-11,7.495450104647118,2.165865180653564,9.661315285300681,255.9342439441933
8054,7,2025-10-11,7.557076165648317,2.1042391196523638,9.661315285300681,248.377167778545
8054,8,2025-11-11,7.619208903545701,2.0421063817549796,9.661315285300681,240.75795887499928
8054,9,2025-12-11,7.681852484133301,1.97946280116738,9.661315285300681,233.076106390866
8054,10,2026-01-11,7.745011107455456,1.9163041778452246,9.661315285300681,225.33109528341052
8054,11,2026-02-11,7.8086890080884155,1.8526262772122655,9.661315285300681,217.5224062753221
8054,12,2026-03-11,7.872890455424248,1.7884248298764336,9.661315285300681,209.64951581989786
8054,13,2026-04-11,7.937619753957091,1.7236955313435895,9.661315285300681,201.71189606594078
8054,14,2026-05-11,8.002881243571759,1.6584340417289216,9.661315285300681,193.70901482236903
8054,15,2026-06-11,8.06867929983471,1.5926359854659708,9.661315285300681,185.64033552253431
8054,16,2026-07-11,8.135018334287418,1.5262969510132633,9.661315285300681,177.5053171882469
8054,17,2026-08-11,8.201902794742148,1.4594124905585326,9.661315285300681,169.30341439350474
8054,18,2026-09-11,8.269337165580174,1.3919781197205068,9.661315285300681,161.03407722792457
8054,19,2026-10-11,8.337325968052435,1.3239893172482469,9.661315285300681,152.69675125987214
8054,20,2026-11-11,8.40587376058267,1.2554415247180106,9.661315285300681,144.29087749928948
8054,21,2026-12-11,8.474985139073054,1.1863301462276268,9.661315285300681,135.81589236021642
8054,22,2027-01-11,8.544664737212326,1.1166505480883542,9.661315285300681,127.2712276230041
8054,23,2027-02-11,8.614917226786472,1.0463980585142085,9.661315285300681,118.65631039621762
8054,24,2027-03-11,8.685747317991947,0.975567967308735,9.661315285300681,109.97056307822567
8054,25,2027-04-11,8.757159759751477,0.9041555255492041,9.661315285300681,101.21340331847419
8054,26,2027-05-11,8.829159340032467,0.8321559452682136,9.661315285300681,92.38424397844173
8054,27,2027-06-11,8.90175088616801,0.7595643991326702,9.661315285300681,83.48249309227373
8054,28,2027-07-11,8.974939265180549,0.6863760201201328,9.661315285300681,74.50755382709318
8054,29,2027-08-11,9.048729384108185,0.6125859011924955,9.661315285300681,65.45882444298499
8054,30,2027-09-11,9.123126190333695,0.5381890949669865,9.661315285300681,56.3356982526513
8054,31,2027-10-11,9.198134671916218,0.4631806133844627,9.661315285300681,47.137563580735076
8054,32,2027-11-11,9.273759857925704,0.3875554273749764,9.661315285300681,37.86380372280937
8054,33,2027-12-11,9.350006818780088,0.3113084665205934,9.661315285300681,28.513796904029284
8054,34,2028-01-11,9.426880666585243,0.23443461871543808,9.661315285300681,19.086916237444044
8054,35,2028-02-11,9.504386555477737,0.15692872982294365,9.661315285300681,9.582529681966307
8054,36,2028-03-11,9.582529681966307,0.07878560333028428,9.661315285296592,0.0
8055,1,2025-05-21,10.821718145921981,3.6902120617067844,14.511930207628765,289.178281854078
8055,2,2025-06-21,10.954832928690223,3.5570972789385427,14.511930207628765,278.2234489253878
8055,3,2025-07-21,11.089585117381674,3.4223450902470915,14.511930207628765,267.13386380800614
8055,4,2025-08-21,11.225994853246625,3.285935354382139,14.511930207628765,255.90786895475952
8055,5,2025-09-21,11.364082525286989,3.1478476823417756,14.511930207628765,244.54378642947253
8055,6,2025-10-21,11.503868773303807,3.008061434324958,14.511930207628765,233.0399176561687
8055,7,2025-11-21,11.645374490982267,2.8665557166464986,14.511930207628765,221.39454316518643
8055,8,2025-12-21,11.78862082901465,2.7233093786141143,14.511930207628765,209.60592233617177
8055,9,2026-01-21,11.933629198261709,2.5783010093670553,14.511930207628765,197.67229313791006
8055,10,2026-02-21,12.080421272952915,2.4315089346758496,14.511930207628765,185.59187186495714
8055,11,2026-03-21,12.229018993926083,2.2829112137026826,14.511930207628765,173.36285287103107
8055,12,2026-04-21,12.379444571906841,2.132485635721925,14.511930207628765,160.98340829912422
8055,13,2026-05-21,12.531720490828445,1.9802097168003208,14.511930207628765,148.4516878082958
8055,14,2026-06-21,12.685869511192422,1.8260606964363437,14.511930207628765,135.76581829710335
8055,15,2026-07-21,12.841914673470557,1.6700155341582081,14.511930207628765,122.9239036236328
8055,16,2026-08-21,12.999879301548726,1.5120509060800402,14.511930207628765,109.92402432208407
8055,17,2026-09-21,13.159787006213083,1.3521432014156818,14.511930207628765,96.76423731587099
8055,18,2026-10-21,13.32166168867915,1.190268518949616,14.511930207628765,83.44257562719184
8055,19,2026-11-21,13.485527544164286,1.0264026634644796,14.511930207628765,69.95704808302756
8055,20,2026-12-21,13.651409065504133,0.8605211421246326,14.511930207628765,56.305639017523426
8055,21,2027-01-21,13.819331046813522,0.6925991608152436,14.511930207628765,42.4863079707099
8055,22,2027-02-21,13.989318587192423,0.5226116204363426,14.511930207628765,28.49698938351748
8055,23,2027-03-21,14.161397094477477,0.35053311315128793,14.511930207628765,14.335592289040003
8055,24,2027-04-21,14.335592289040003,0.1763379185890873,14.51193020762909,0.0
8056,1,2025-02-03,31.65766470253608,6.748174054568155,38.405838757104235,803.1285501227059
8056,2,2025-03-03,31.913576249444645,6.492262507659591,38.405838757104235,771.2149738732612
8056,3,2025-04-03,32.17155651242739,6.234282244676848,38.405838757104235,739.0434173608338
8056,4,2025-05-03,32.431622214395986,5.974216542708249,38.405838757104235,706.6117951464378
8056,5,2025-06-03,32.69379021344537,5.712048543658865,38.405838757104235,673.9180049329924
8056,6,2025-07-03,32.95807750394651,5.447761253157724,38.405838757104235,640.9599274290459
8056,7,2025-08-03,33.22450121764803,5.181337539456202,38.405838757104235,607.7354262113979
8056,8,2025-09-03,33.49307862478674,4.9127601323174925,38.405838757104235,574.2423475866111
8056,9,2025-10-03,33.763827135207116,4.642011621897118,38.405838757104235,540.478520451404
8056,10,2025-11-03,34.03676429948986,4.3690744576143725,38.405838757104235,506.4417561519142
8056,11,2025-12-03,34.31190781008958,4.093930947014652,38.405838757104235,472.12984834182464
8056,12,2026-01-03,34.58927550248164,3.816563254622591,38.405838757104235,437.540572839343
8056,13,2026-02-03,34.868885356318316,3.5369534007859165,38.405838757104235,402.6716874830247
8056,14,2026-03-03,35.150755496594265,3.2550832605099687,38.405838757104235,367.5209319864304
8056,15,2026-04-03,35.43490419482144,2.97093456228279,38.405838757104235,332.08602779160896
8056,16,2026-05-03,35.72134987021351,2.6844888868907244,38.405838757104235,296.36467792139547
8056,17,2026-06-03,36.010111090879796,2.3957276662244373,38.405838757104235,260.3545668305157
8056,18,2026-07-03,36.30120657502895,2.104632182075285,38.405838757104235,224.05336025548675
8056,19,2026-08-03,36.59465519218228,1.811183564921956,38.405838757104235,187.45870506330448
8056,20,2026-09-03,36.890475964396934,1.5153627927073008,38.405838757104235,150.56822909890755
8056,21,2026-10-03,37.18868806749896,1.2171506896052766,38.405838757104235,113.37954103140859
8056,22,2026-11-03,37.48931083232631,0.9165279247779237,38.405838757104235,75.89023019908228
8056,23,2026-12-03,37.792363745981945,0.6134750111222924,38.405838757104235,38.09786645310034
8056,24,2027-01-03,38.09786645310034,0.30797230400724196,38.40583875710758,0.0
8057,1,2025-08-21,8.256012539826044,2.2310804869057095,10.487093026731753,326.40606049603036
8057,2,2025-09-21,8.311052623424883,2.176040403306869,10.487093026731753,318.0950078726055
8057,3,2025-10-21,8.366459640914382,2.1206333858173703,10.487093026731753,309.7285482316911
8057,4,2025-11-21,8.422236038520479,2.064856988211274,10.487093026731753,301.30631219317064
8057,5,2025-12-21,8.47838427877728,2.008708747954471,10.487093026731753,292.82792791439334
8057,6,2026-01-21,8.534906840635797,1.9521861860959557,10.487093026731753,284.29302107375753
8057,7,2026-02-21,8.59180621957337,1.8952868071583837,10.487093026731753,275.7012148541842
8057,8,2026-03-21,8.649084927703857,1.8380080990278946,10.487093026731753,267.0521299264803
8057,9,2026-04-21,8.706745493888551,1.7803475328432021,10.487093026731753,258.34538443259174
8057,10,2026-05-21,8.764790463847808,1.722302562883945,10.487093026731753,249.58059396874393
8057,11,2026-06-21,8.82322240027346,1.663870626458293,10.487093026731753,240.75737156847046
8057,12,2026-07-21,8.88204388294195,1.6050491437898031,10.487093026731753,231.8753276855285
8057,13,2026-08-21,8.94125750882823,1.5458355179035235,10.487093026731753,222.9340701767003
8057,14,2026-09-21,9.000865892220418,1.4862271345113354,10.487093026731753,213.93320428447987
8057,15,2026-10-21,9.06087166483522,1.4262213618965325,10.487093026731753,204.87233261964465
8057,16,2026-11-21,9.121277475934122,1.365815550797631,10.487093026731753,195.75105514371052
8057,17,2026-12-21,9.18208599244035,1.3050070342914035,10.487093026731753,186.56896915127015
8057,18,2027-01-21,9.243299899056618,1.2437931276751344,10.487093026731753,177.32566925221354
8057,19,2027-02-21,9.304921898383663,1.1821711283480905,10.487093026731753,168.02074735382988
8057,20,2027-03-21,9.366954711039554,1.1201383156921993,10.487093026731753,158.65379264279034
8057,21,2027-04-21,9.429401075779817,1.0576919509519356,10.487093026731753,149.2243915670105
8057,22,2027-05-21,9.492263749618349,0.9948292771134035,10.487093026731753,139.73212781739215
8057,23,2027-06-21,9.555545507949137,0.9315475187826144,10.487093026731753,130.176582309443
8057,24,2027-07-21,9.6192491446688,0.8678438820629534,10.487093026731753,120.5573331647742
8057,25,2027-08-21,9.683377472299924,0.8037155544318281,10.487093026731753,110.87395569247428
8057,26,2027-09-21,9.747933322115257,0.7391597046164953,10.487093026731753,101.12602237035902
8057,27,2027-10-21,9.812919544262693,0.6741734824690602,10.487093026731753,91.31310282609633
8057,28,2027-11-21,9.87833900789111,0.6087540188406422,10.487093026731753,81.43476381820521
8057,29,2027-12-21,9.94419460127705,0.5428984254547015,10.487093026731753,71.49056921692817
8057,30,2028-01-21,10.010489231952231,0.47660379477952114,10.487093026731753,61.48007998497593
8057,31,2028-02-21,10.077225826831913,0.40986719989983955,10.487093026731753,51.40285415814402
8057,32,2028-03-21,10.144407332344127,0.3426856943876268,10.487093026731753,41.25844682579989
8057,33,2028-04-21,10.212036714559753,0.27505631217199933,10.487093026731753,31.046410111240142
8057,34,2028-05-21,10.280116959323484,0.20697606740826763,10.487093026731753,20.766293151916656
8057,35,2028-06-21,10.34865107238564,0.13844195434611106,10.487093026731753,10.417642079531015
8057,36,2028-07-21,10.417642079531015,0.06945094719687345,10.487093026727889,0.0
8058,1,2025-06-14,49.48902629361895,12.93738672144278,62.426413015061726,1281.0342860136702
8058,2,2025-07-14,49.97023445112046,12.456178563941268,62.426413015061726,1231.0640515625498
8058,3,2025-08-14,50.456121651799585,11.970291363262142,62.426413015061726,1180.6079299107503
8058,4,2025-09-14,50.946733392484916,11.479679622576809,62.426413015061726,1129.6611965182653
8058,5,2025-10-14,51.44211561239494,10.984297402666787,62.426413015061726,1078.2190809058704
8058,6,2025-11-14,51.94231469743962,10.484098317622108,62.426413015061726,1026.276766208431
8058,7,2025-12-14,52.44737748456383,9.979035530497898,62.426413015061726,973.829388723867
8058,8,2026-01-14,52.957351266133,9.469061748928722,62.426413015061726,920.872037457734
8058,9,2026-02-14,53.47228379436143,8.954129220700297,62.426413015061726,867.3997536633726
8058,10,2026-03-14,53.992223285783595,8.43418972927813,62.426413015061726,813.4075303775891
8058,11,2026-04-14,54.517218425769045,7.909194589292679,62.426413015061726,758.89031195182
8058,12,2026-05-14,55.04731837308109,7.379094641980634,62.426413015061726,703.8429935787389
8058,13,2026-06-14,55.58257276447988,6.84384025058185,62.426413015061726,648.260420814259
8058,14,2026-07-14,56.1230317193702,6.303381295691526,62.426413015061726,592.1373890948887
8058,15,2026-08-14,56.668745844494524,5.7576671705672,62.426413015061726,535.4686432503942
8058,16,2026-09-14,57.219766238671625,5.206646776390103,62.426413015061726,478.2488770117225
8058,17,2026-10-14,57.776144497581285,4.650268517480439,62.426413015061726,420.4727325141412
8058,18,2026-11-14,58.33793271859559,4.088480296466137,62.426413015061726,362.13479979554563
8058,19,2026-12-14,58.905183505657085,3.521229509404639,62.426413015061726,303.22961628988855
8058,20,2027-01-14,59.47794997420449,2.948463040857237,62.426413015061726,243.75166631568408
8058,21,2027-02-14,60.0562857561462,2.3701272589155264,62.426413015061726,183.69538055953788
8058,22,2027-03-14,60.64024500488223,1.7861680101794963,62.426413015061726,123.05513555465565
8058,23,2027-04-14,61.22988240037494,1.196530614686789,62.426413015061726,61.82525315428071
8058,24,2027-05-14,61.82525315428071,0.601159860792653,62.426413015073365,0.0
8059,1,2025-07-04,31.45652229083466,3.129649725205025,34.58617201603968,362.94008479907546
8059,2,2025-08-04,31.706138779855248,2.880033236184435,34.58617201603968,331.23394601922024
8059,3,2025-09-04,31.957736047011924,2.6284359690277603,34.58617201603968,299.27620997220833
8059,4,2025-10-04,32.21132981034494,2.3748422056947383,34.58617201603968,267.0648801618634
8059,5,2025-11-04,32.466935912621715,2.1192361034179688,34.58617201603968,234.5979442492417
8059,6,2025-12-04,32.724570322326514,1.8616016937131667,34.58617201603968,201.87337392691518
8059,7,2026-01-04,32.98424913465812,1.6019228813815638,34.58617201603968,168.88912479225706
8059,8,2026-02-04,33.24598857253529,1.3401834435043922,34.58617201603968,135.64313621972178
8059,9,2026-03-04,33.509804987610295,1.0763670284293896,34.58617201603968,102.13333123211149
8059,10,2026-04-04,33.77571486129042,0.8104571547492628,34.58617201603968,68.35761637082106
8059,11,2026-05-04,34.043734805767635,0.542437210272045,34.58617201603968,34.31388156505343
8059,12,2026-06-04,34.31388156505343,0.2722904509832803,34.586172016036706,0.0
8060,1,2025-06-05,23.52862000354812,5.921216433069447,29.449836436617566,606.6008134154206
8060,2,2025-07-05,23.74971434389109,5.700122092726478,29.449836436617566,582.8510990715295
8060,3,2025-08-05,23.972886269206075,5.476950167411491,29.449836436617566,558.8782128023233
