customer_id,total_payment_180d,total_loss_180d,net_ltv_180d,pareto_x,cum_ltv_180d,pareto_y
5732,330.04,0.00,330.04,76.85,2482028.64,92.696379
5048,329.85,0.00,329.85,76.88,2482358.49,92.708698
1726,329.59,0.00,329.59,76.90,2482688.08,92.721007
37,329.47,0.00,329.47,76.92,2483017.55,92.733311
420,328.69,0.00,328.69,76.94,2483346.24,92.745587
3801,328.68,0.00,328.68,76.96,2483674.92,92.757862
921,328.67,0.00,328.67,76.98,2484003.59,92.770137
2854,328.64,0.00,328.64,77.00,2484332.23,92.782411
807,328.50,0.00,328.50,77.02,2484660.73,92.794679
3254,328.14,0.00,328.14,77.05,2484988.87,92.806934
9753,328.07,0.00,328.07,77.07,2485316.94,92.819187
2580,327.94,0.00,327.94,77.09,2485644.88,92.831434
4143,327.61,0.00,327.61,77.11,2485972.49,92.843670
992,327.46,0.00,327.46,77.13,2486299.95,92.855899
4415,327.32,0.00,327.32,77.15,2486627.27,92.868124
3702,327.03,0.00,327.03,77.17,2486954.30,92.880337
7612,326.97,0.00,326.97,77.19,2487281.27,92.892549
6236,326.80,0.00,326.80,77.21,2487608.07,92.904754
790,326.77,0.00,326.77,77.24,2487934.84,92.916958
7053,326.43,0.00,326.43,77.26,2488261.27,92.929149
6328,326.28,0.00,326.28,77.28,2488587.55,92.941334
2078,326.25,0.00,326.25,77.30,2488913.80,92.953519
1351,326.25,0.00,326.25,77.32,2489240.05,92.965703
1673,326.21,0.00,326.21,77.34,2489566.26,92.977886
4333,326.15,0.00,326.15,77.36,2489892.41,92.990067
968,325.82,0.00,325.82,77.38,2490218.23,93.002235
9724,325.64,0.00,325.64,77.40,2490543.87,93.014397
6867,325.55,0.00,325.55,77.43,2490869.42,93.026555
2039,325.49,0.00,325.49,77.45,2491194.91,93.038712
8759,325.45,0.00,325.45,77.47,2491520.36,93.050866
657,325.20,0.00,325.20,77.49,2491845.56,93.063011
7405,325.14,0.00,325.14,77.51,2492170.70,93.075154
377,325.10,0.00,325.10,77.53,2492495.80,93.087296
7150,325.04,0.00,325.04,77.55,2492820.84,93.099435
859,325.02,0.00,325.02,77.57,2493145.86,93.111574
842,324.71,0.00,324.71,77.59,2493470.57,93.123701
9437,324.68,0.00,324.68,77.62,2493795.25,93.135826
1911,324.54,0.00,324.54,77.64,2494119.79,93.147947
5544,324.44,0.00,324.44,77.66,2494444.23,93.160064
3479,324.09,0.00,324.09,77.68,2494768.32,93.172168
5961,323.96,0.00,323.96,77.70,2495092.28,93.184267
3255,323.94,0.00,323.94,77.72,2495416.22,93.196365
9959,323.81,0.00,323.81,77.74,2495740.03,93.208458
3278,323.80,0.00,323.80,77.76,2496063.83,93.220551
8482,323.67,0.00,323.67,77.78,2496387.50,93.232639
5551,323.65,0.00,323.65,77.81,2496711.15,93.244727
4714,323.54,0.00,323.54,77.83,2497034.69,93.256810
2770,323.44,0.00,323.44,77.85,2497358.13,93.268889
9702,323.29,0.00,323.29,77.87,2497681.42,93.280963
3194,323.10,0.00,323.10,77.89,2498004.52,93.293030
2951,322.88,0.00,322.88,77.91,2498327.40,93.305089
1757,322.70,0.00,322.70,77.93,2498650.10,93.317141
2521,322.66,0.00,322.66,77.95,2498972.76,93.329191
4364,322.63,0.00,322.63,77.98,2499295.39,93.341240
8936,322.57,0.00,322.57,78.00,2499617.96,93.353287
982,322.32,0.00,322.32,78.02,2499940.28,93.365325
8287,322.23,0.00,322.23,78.04,2500262.51,93.377359
9059,322.12,0.00,322.12,78.06,2500584.63,93.389390
5585,321.91,0.00,321.91,78.08,2500906.54,93.401412
7311,321.87,0.00,321.87,78.10,2501228.41,93.413433
3911,321.41,0.00,321.41,78.12,2501549.82,93.425437
3432,321.28,0.00,321.28,78.14,2501871.10,93.437435
4148,320.77,0.00,320.77,78.17,2502191.87,93.449415
394,320.74,0.00,320.74,78.19,2502512.61,93.461394
180,320.08,0.00,320.08,78.21,2502832.69,93.473348
1362,319.95,0.00,319.95,78.23,2503152.64,93.485297
2354,319.90,0.00,319.90,78.25,2503472.54,93.497244
7972,319.89,0.00,319.89,78.27,2503792.43,93.509191
4164,319.83,0.00,319.83,78.29,2504112.26,93.521136
1347,319.77,0.00,319.77,78.31,2504432.03,93.533079
2670,319.46,0.00,319.46,78.33,2504751.49,93.545009
3514,319.40,0.00,319.40,78.36,2505070.89,93.556938
6519,318.95,0.00,318.95,78.38,2505389.84,93.568850
3714,318.92,0.00,318.92,78.40,2505708.76,93.580761
7246,318.85,0.00,318.85,78.42,2506027.61,93.592669
8622,318.80,0.00,318.80,78.44,2506346.41,93.604575
8157,318.77,0.00,318.77,78.46,2506665.18,93.616480
12396,318.65,0.00,318.65,78.48,2506983.83,93.628381
5258,318.57,0.00,318.57,78.50,2507302.40,93.640278
9102,318.50,0.00,318.50,78.52,2507620.90,93.652173
3090,318.34,0.00,318.34,78.55,2507939.24,93.664062
2747,318.27,0.00,318.27,78.57,2508257.51,93.675949
4824,318.11,0.00,318.11,78.59,2508575.62,93.687829
1332,318.01,0.00,318.01,78.61,2508893.63,93.699706
2862,317.78,0.00,317.78,78.63,2509211.41,93.711574
3893,317.63,0.00,317.63,78.65,2509529.04,93.723437
2673,317.10,0.00,317.10,78.67,2509846.14,93.735279
10352,317.04,0.00,317.04,78.69,2510163.18,93.747120
5151,316.95,0.00,316.95,78.71,2510480.13,93.758957
2751,316.60,0.00,316.60,78.74,2510796.73,93.770781
5472,316.55,0.00,316.55,78.76,2511113.28,93.782603
1137,316.45,0.00,316.45,78.78,2511429.73,93.794422
3004,316.36,0.00,316.36,78.80,2511746.09,93.806237
12817,316.35,0.00,316.35,78.82,2512062.44,93.818052
1041,316.34,0.00,316.34,78.84,2512378.78,93.829866
639,316.25,0.00,316.25,78.86,2512695.03,93.841677
2552,316.15,0.00,316.15,78.88,2513011.18,93.853484
1394,315.89,0.00,315.89,78.91,2513327.07,93.865282
1082,315.88,0.00,315.88,78.93,2513642.95,93.877079
3941,315.49,0.00,315.49,78.95,2513958.44,93.888862
6669,315.38,0.00,315.38,78.97,2514273.82,93.900640
3434,315.38,0.00,315.38,78.99,2514589.20,93.912419
2696,315.08,0.00,315.08,79.01,2514904.28,93.924186
1426,314.93,0.00,314.93,79.03,2515219.21,93.935948
7883,314.79,0.00,314.79,79.05,2515534.00,93.947704
2417,314.60,0.00,314.60,79.07,2515848.60,93.959453
6661,314.58,0.00,314.58,79.10,2516163.18,93.971202
3371,314.36,0.00,314.36,79.12,2516477.54,93.982942
1827,314.24,0.00,314.24,79.14,2516791.78,93.994678
4389,314.17,0.00,314.17,79.16,2517105.95,94.006412
2940,313.70,0.00,313.70,79.18,2517419.65,94.018127
4946,313.60,0.00,313.60,79.20,2517733.25,94.029839
2318,313.59,0.00,313.59,79.22,2518046.84,94.041551
10830,312.46,0.00,312.46,79.24,2518359.30,94.053221
2844,312.35,0.00,312.35,79.26,2518671.65,94.064886
8027,312.33,0.00,312.33,79.29,2518983.98,94.076551
9621,312.31,0.00,312.31,79.31,2519296.29,94.088214
2922,311.88,0.00,311.88,79.33,2519608.17,94.099862
4480,311.76,0.00,311.76,79.35,2519919.93,94.111505
3743,311.64,0.00,311.64,79.37,2520231.57,94.123144
5622,311.48,0.00,311.48,79.39,2520543.05,94.134777
2150,311.37,0.00,311.37,79.41,2520854.42,94.146406
3564,311.17,0.00,311.17,79.43,2521165.59,94.158027
5018,311.09,0.00,311.09,79.45,2521476.68,94.169645
2816,310.80,0.00,310.80,79.48,2521787.48,94.181253
7869,310.40,0.00,310.40,79.50,2522097.88,94.192845
9452,310.35,0.00,310.35,79.52,2522408.23,94.204436
1432,310.25,0.00,310.25,79.54,2522718.48,94.216023
5226,310.09,0.00,310.09,79.56,2523028.57,94.227604
2228,309.99,0.00,309.99,79.58,2523338.56,94.239181
2557,309.81,0.00,309.81,79.60,2523648.37,94.250752
1588,309.61,0.00,309.61,79.62,2523957.98,94.262315
1036,309.42,0.00,309.42,79.64,2524267.40,94.273871
1085,309.40,0.00,309.40,79.67,2524576.80,94.285426
366,309.29,0.00,309.29,79.69,2524886.09,94.296977
10537,308.74,0.00,308.74,79.71,2525194.83,94.308507
1239,308.71,0.00,308.71,79.73,2525503.54,94.320037
2815,308.65,0.00,308.65,79.75,2525812.19,94.331564
11807,308.65,0.00,308.65,79.77,2526120.84,94.343091
6212,308.52,0.00,308.52,79.79,2526429.36,94.354613
4419,308.47,0.00,308.47,79.81,2526737.83,94.366134
2463,308.25,0.00,308.25,79.84,2527046.08,94.377646
479,308.11,0.00,308.11,79.86,2527354.19,94.389153
11795,307.99,0.00,307.99,79.88,2527662.18,94.400655
11620,307.89,0.00,307.89,79.90,2527970.07,94.412154
10589,307.52,0.00,307.52,79.92,2528277.59,94.423639
5460,307.48,0.00,307.48,79.94,2528585.07,94.435123
579,307.46,0.00,307.46,79.96,2528892.53,94.446605
9447,307.45,0.00,307.45,79.98,2529199.98,94.458088
5263,307.38,0.00,307.38,80.00,2529507.36,94.469567
8127,307.22,0.00,307.22,80.03,2529814.58,94.481041
5210,307.00,0.00,307.00,80.05,2530121.58,94.492507
3628,306.99,0.00,306.99,80.07,2530428.57,94.503972
97,306.91,0.00,306.91,80.09,2530735.48,94.515434
7551,306.70,0.00,306.70,80.11,2531042.18,94.526888
9106,306.46,0.00,306.46,80.13,2531348.64,94.538334
1921,306.31,0.00,306.31,80.15,2531654.95,94.549774
6699,306.19,0.00,306.19,80.17,2531961.14,94.561209
6292,306.19,0.00,306.19,80.19,2532267.33,94.572644
5054,306.16,0.00,306.16,80.22,2532573.49,94.584078
12976,306.11,0.00,306.11,80.24,2532879.60,94.595511
8015,306.05,0.00,306.05,80.26,2533185.65,94.606941
8378,305.90,0.00,305.90,80.28,2533491.55,94.618365
3047,305.86,0.00,305.86,80.30,2533797.41,94.629788
1104,305.81,0.00,305.81,80.32,2534103.22,94.641209
8601,305.77,0.00,305.77,80.34,2534408.99,94.652629
1709,305.73,0.00,305.73,80.36,2534714.72,94.664047
10302,305.70,0.00,305.70,80.38,2535020.42,94.675464
5248,305.60,0.00,305.60,80.41,2535326.02,94.686877
1772,305.60,0.00,305.60,80.43,2535631.62,94.698290
1707,305.39,0.00,305.39,80.45,2535937.01,94.709696
8468,305.36,0.00,305.36,80.47,2536242.37,94.721100
2561,305.33,0.00,305.33,80.49,2536547.70,94.732503
751,305.33,0.00,305.33,80.51,2536853.03,94.743906
2316,305.26,0.00,305.26,80.53,2537158.29,94.755307
515,304.72,0.00,304.72,80.55,2537463.01,94.766687
6446,304.70,0.00,304.70,80.57,2537767.71,94.778067
2005,304.70,0.00,304.70,80.60,2538072.41,94.789447
856,304.61,0.00,304.61,80.62,2538377.02,94.800823
3924,304.52,0.00,304.52,80.64,2538681.54,94.812196
9005,304.48,0.00,304.48,80.66,2538986.02,94.823567
1589,304.47,0.00,304.47,80.68,2539290.49,94.834938
8494,304.43,0.00,304.43,80.70,2539594.92,94.846308
2663,304.39,0.00,304.39,80.72,2539899.31,94.857676
651,304.34,0.00,304.34,80.74,2540203.65,94.869042
1371,304.15,0.00,304.15,80.77,2540507.80,94.880401
2609,304.14,0.00,304.14,80.79,2540811.94,94.891760
3103,303.78,0.00,303.78,80.81,2541115.72,94.903105
11254,303.67,0.00,303.67,80.83,2541419.39,94.914446
1843,303.63,0.00,303.63,80.85,2541723.02,94.925786
8683,303.60,0.00,303.60,80.87,2542026.62,94.937125
12518,303.48,0.00,303.48,80.89,2542330.10,94.948459
5578,303.45,0.00,303.45,80.91,2542633.55,94.959792
4032,303.24,0.00,303.24,80.93,2542936.79,94.971117
2509,303.20,0.00,303.20,80.96,2543239.99,94.982440
3175,302.86,0.00,302.86,80.98,2543542.85,94.993751
792,302.75,0.00,302.75,81.00,2543845.60,95.005058
9392,302.70,0.00,302.70,81.02,2544148.30,95.016363
457,302.69,0.00,302.69,81.04,2544450.99,95.027668
1092,302.67,0.00,302.67,81.06,2544753.66,95.038971
1327,302.27,0.00,302.27,81.08,2545055.93,95.050260
10914,302.08,0.00,302.08,81.10,2545358.01,95.061542
4331,301.79,0.00,301.79,81.12,2545659.80,95.072813
7989,301.74,0.00,301.74,81.15,2545961.54,95.084082
6435,301.73,0.00,301.73,81.17,2546263.27,95.095351
5316,301.44,0.00,301.44,81.19,2546564.71,95.106609
11698,301.30,0.00,301.30,81.21,2546866.01,95.117861
5669,301.25,0.00,301.25,81.23,2547167.26,95.129112
3165,301.22,0.00,301.22,81.25,2547468.48,95.140362
157,301.22,0.00,301.22,81.27,2547769.70,95.151611
3597,300.89,0.00,300.89,81.29,2548070.59,95.162849
1708,300.83,0.00,300.83,81.31,2548371.42,95.174084
1502,300.65,0.00,300.65,81.34,2548672.07,95.185312
6006,300.61,0.00,300.61,81.36,2548972.68,95.196539
145,300.53,0.00,300.53,81.38,2549273.21,95.207763
2268,300.50,0.00,300.50,81.40,2549573.71,95.218986
6331,300.41,0.00,300.41,81.42,2549874.12,95.230205
3236,300.20,0.00,300.20,81.44,2550174.32,95.241417
3017,300.04,0.00,300.04,81.46,2550474.36,95.252622
3971,300.01,0.00,300.01,81.48,2550774.37,95.263827
12321,299.99,0.00,299.99,81.50,2551074.36,95.275031
3882,299.86,0.00,299.86,81.53,2551374.22,95.286230
8795,299.85,0.00,299.85,81.55,2551674.07,95.297428
6554,299.85,0.00,299.85,81.57,2551973.92,95.308627
2444,299.66,0.00,299.66,81.59,2552273.58,95.319818
1979,299.12,0.00,299.12,81.61,2552572.70,95.330989
6612,298.94,0.00,298.94,81.63,2552871.64,95.342154
8767,298.76,0.00,298.76,81.65,2553170.40,95.353312
3440,298.28,0.00,298.28,81.67,2553468.68,95.364451
6737,298.27,0.00,298.27,81.70,2553766.95,95.375591
4321,297.89,0.00,297.89,81.72,2554064.84,95.386716
7857,297.62,0.00,297.62,81.74,2554362.46,95.397831
8168,297.43,0.00,297.43,81.76,2554659.89,95.408940
1914,297.05,0.00,297.05,81.78,2554956.94,95.420033
9861,297.04,0.00,297.04,81.80,2555253.98,95.431127
5659,297.01,0.00,297.01,81.82,2555550.99,95.442219
2219,296.60,0.00,296.60,81.84,2555847.59,95.453297
3412,296.58,0.00,296.58,81.86,2556144.17,95.464373
10616,296.52,0.00,296.52,81.89,2556440.69,95.475447
5348,296.30,0.00,296.30,81.91,2556736.99,95.486513
5839,296.30,0.00,296.30,81.93,2557033.29,95.497579
9455,296.18,0.00,296.18,81.95,2557329.47,95.508640
3365,296.13,0.00,296.13,81.97,2557625.60,95.519700
1378,296.06,0.00,296.06,81.99,2557921.66,95.530757
3228,295.99,0.00,295.99,82.01,2558217.65,95.541811
6515,295.89,0.00,295.89,82.03,2558513.54,95.552862
3041,295.79,0.00,295.79,82.05,2558809.33,95.563909
8464,295.79,0.00,295.79,82.08,2559105.12,95.574956
1009,295.63,0.00,295.63,82.10,2559400.75,95.585997
10675,295.58,0.00,295.58,82.12,2559696.33,95.597036
5139,295.39,0.00,295.39,82.14,2559991.72,95.608068
12176,295.06,0.00,295.06,82.16,2560286.78,95.619087
2395,294.98,0.00,294.98,82.18,2560581.76,95.630104
8458,294.91,0.00,294.91,82.20,2560876.67,95.641118
2737,294.85,0.00,294.85,82.22,2561171.52,95.652130
3163,294.75,0.00,294.75,82.24,2561466.27,95.663138
9050,294.70,0.00,294.70,82.27,2561760.97,95.674144
10193,294.59,0.00,294.59,82.29,2562055.56,95.685146
10580,294.50,0.00,294.50,82.31,2562350.06,95.696144
1492,294.36,0.00,294.36,82.33,2562644.42,95.707138
7831,294.36,0.00,294.36,82.35,2562938.78,95.718131
7023,294.12,0.00,294.12,82.37,2563232.90,95.729116
1858,294.07,0.00,294.07,82.39,2563526.97,95.740099
8939,293.80,0.00,293.80,82.41,2563820.77,95.751071
3144,293.70,0.00,293.70,82.44,2564114.47,95.762040
4767,293.49,0.00,293.49,82.46,2564407.96,95.773001
7560,293.40,0.00,293.40,82.48,2564701.36,95.783959
547,293.22,0.00,293.22,82.50,2564994.58,95.794909
6207,293.02,0.00,293.02,82.52,2565287.60,95.805853
249,292.53,0.00,292.53,82.54,2565580.13,95.816778
7209,292.25,0.00,292.25,82.56,2565872.38,95.827693
3172,292.07,0.00,292.07,82.58,2566164.45,95.838601
590,292.05,0.00,292.05,82.60,2566456.50,95.849508
119,292.04,0.00,292.04,82.63,2566748.54,95.860415
8997,291.94,0.00,291.94,82.65,2567040.48,95.871318
4805,291.88,0.00,291.88,82.67,2567332.36,95.882219
3945,291.77,0.00,291.77,82.69,2567624.13,95.893115
4920,291.57,0.00,291.57,82.71,2567915.70,95.904005
6535,291.25,0.00,291.25,82.73,2568206.95,95.914882
8448,291.00,0.00,291.00,82.75,2568497.95,95.925750
7662,290.73,0.00,290.73,82.77,2568788.68,95.936608
1981,290.57,0.00,290.57,82.79,2569079.25,95.947460
3651,290.09,0.00,290.09,82.82,2569369.34,95.958294
1289,290.09,0.00,290.09,82.84,2569659.43,95.969128
4561,290.09,0.00,290.09,82.86,2569949.52,95.979962
4891,289.67,0.00,289.67,82.88,2570239.19,95.990780
12395,289.19,0.00,289.19,82.90,2570528.38,96.001580
594,288.88,0.00,288.88,82.92,2570817.26,96.012369
12424,288.85,0.00,288.85,82.94,2571106.11,96.023157
2734,288.71,0.00,288.71,82.96,2571394.82,96.033939
8637,288.38,0.00,288.38,82.98,2571683.20,96.044709
3774,288.01,0.00,288.01,83.01,2571971.21,96.055466
8591,287.88,0.00,287.88,83.03,2572259.09,96.066217
5766,287.75,0.00,287.75,83.05,2572546.84,96.076964
584,287.67,0.00,287.67,83.07,2572834.51,96.087707
10415,287.58,0.00,287.58,83.09,2573122.09,96.098448
3715,287.55,0.00,287.55,83.11,2573409.64,96.109187
112,287.55,0.00,287.55,83.13,2573697.19,96.119926
11259,287.51,0.00,287.51,83.15,2573984.70,96.130664
8624,287.45,0.00,287.45,83.17,2574272.15,96.141399
1848,287.27,0.00,287.27,83.20,2574559.42,96.152128
8894,286.93,0.00,286.93,83.22,2574846.35,96.162844
7077,286.77,0.00,286.77,83.24,2575133.12,96.173554
5298,286.70,0.00,286.70,83.26,2575419.82,96.184261
733,286.66,0.00,286.66,83.28,2575706.48,96.194967
3286,286.65,0.00,286.65,83.30,2575993.13,96.205673
6971,286.47,0.00,286.47,83.32,2576279.60,96.216371
3349,285.88,0.00,285.88,83.34,2576565.48,96.227048
4255,285.53,0.00,285.53,83.37,2576851.01,96.237712
5456,285.48,0.00,285.48,83.39,2577136.49,96.248374
3253,285.46,0.00,285.46,83.41,2577421.95,96.259035
12962,285.06,0.00,285.06,83.43,2577707.01,96.269681
8071,285.01,0.00,285.01,83.45,2577992.02,96.280325
5168,284.62,0.00,284.62,83.47,2578276.64,96.290955
4113,284.19,0.00,284.19,83.49,2578560.83,96.301568
10236,284.15,0.00,284.15,83.51,2578844.98,96.312181
6978,283.99,0.00,283.99,83.53,2579128.97,96.322787
9668,283.95,0.00,283.95,83.56,2579412.92,96.333391
1738,283.83,0.00,283.83,83.58,2579696.75,96.343992
1061,283.51,0.00,283.51,83.60,2579980.26,96.354580
4311,283.40,0.00,283.40,83.62,2580263.66,96.365164
7948,283.36,0.00,283.36,83.64,2580547.02,96.375747
786,283.07,0.00,283.07,83.66,2580830.09,96.386319
9098,283.05,0.00,283.05,83.68,2581113.14,96.396890
2040,282.91,0.00,282.91,83.70,2581396.05,96.407455
8817,282.85,0.00,282.85,83.72,2581678.90,96.418019
3987,282.68,0.00,282.68,83.75,2581961.58,96.428576
4917,282.46,0.00,282.46,83.77,2582244.04,96.439125
6605,282.42,0.00,282.42,83.79,2582526.46,96.449673
11225,282.33,0.00,282.33,83.81,2582808.79,96.460217
7669,282.28,0.00,282.28,83.83,2583091.07,96.470759
745,282.11,0.00,282.11,83.85,2583373.18,96.481295
2227,282.02,0.00,282.02,83.87,2583655.20,96.491828
3351,281.75,0.00,281.75,83.89,2583936.95,96.502351
2032,281.59,0.00,281.59,83.91,2584218.54,96.512867
1735,281.15,0.00,281.15,83.94,2584499.69,96.523367
4171,281.04,0.00,281.04,83.96,2584780.73,96.533863
4085,280.66,0.00,280.66,83.98,2585061.39,96.544345
5822,280.50,0.00,280.50,84.00,2585341.89,96.554821
4967,280.35,0.00,280.35,84.02,2585622.24,96.565291
3528,280.25,0.00,280.25,84.04,2585902.49,96.575758
3010,280.04,0.00,280.04,84.06,2586182.53,96.586216
10349,279.80,0.00,279.80,84.08,2586462.33,96.596666
8534,279.78,0.00,279.78,84.10,2586742.11,96.607115
1813,279.60,0.00,279.60,84.13,2587021.71,96.617557
4677,279.58,0.00,279.58,84.15,2587301.29,96.627999
624,279.27,0.00,279.27,84.17,2587580.56,96.638429
413,278.98,0.00,278.98,84.19,2587859.54,96.648848
1828,278.80,0.00,278.80,84.21,2588138.34,96.659260
7010,278.76,0.00,278.76,84.23,2588417.10,96.669671
783,278.72,0.00,278.72,84.25,2588695.82,96.680080
3421,278.69,0.00,278.69,84.27,2588974.51,96.690488
2684,278.44,0.00,278.44,84.30,2589252.95,96.700887
1773,278.16,0.00,278.16,84.32,2589531.11,96.711276
5191,277.85,0.00,277.85,84.34,2589808.96,96.721653
3719,277.81,0.00,277.81,84.36,2590086.77,96.732028
11702,277.47,0.00,277.47,84.38,2590364.24,96.742391
464,277.37,0.00,277.37,84.40,2590641.61,96.752750
5235,276.90,0.00,276.90,84.42,2590918.51,96.763091
4666,276.73,0.00,276.73,84.44,2591195.24,96.773426
4111,276.55,0.00,276.55,84.46,2591471.79,96.783754
4382,276.45,0.00,276.45,84.49,2591748.24,96.794079
1616,276.35,0.00,276.35,84.51,2592024.59,96.804400
6411,276.27,0.00,276.27,84.53,2592300.86,96.814718
9394,276.06,0.00,276.06,84.55,2592576.92,96.825028
8712,275.89,0.00,275.89,84.57,2592852.81,96.835331
3437,275.65,0.00,275.65,84.59,2593128.46,96.845626
2205,275.65,0.00,275.65,84.61,2593404.11,96.855921
250,275.45,0.00,275.45,84.63,2593679.56,96.866208
972,275.10,0.00,275.10,84.65,2593954.66,96.876482
3747,275.07,0.00,275.07,84.68,2594229.73,96.886755
5812,274.48,0.00,274.48,84.70,2594504.21,96.897006
2956,274.09,0.00,274.09,84.72,2594778.30,96.907243
10607,274.02,0.00,274.02,84.74,2595052.32,96.917477
3820,273.68,0.00,273.68,84.76,2595326.00,96.927698
329,273.68,0.00,273.68,84.78,2595599.68,96.937919
236,273.52,0.00,273.52,84.80,2595873.20,96.948134
9457,273.13,0.00,273.13,84.82,2596146.33,96.958335
7403,273.12,0.00,273.12,84.84,2596419.45,96.968535
421,272.95,0.00,272.95,84.87,2596692.40,96.978729
3347,272.90,0.00,272.90,84.89,2596965.30,96.988921
8661,272.76,0.00,272.76,84.91,2597238.06,96.999107
637,272.55,0.00,272.55,84.93,2597510.61,97.009286
2124,272.52,0.00,272.52,84.95,2597783.13,97.019464
4338,272.23,0.00,272.23,84.97,2598055.36,97.029631
641,272.18,0.00,272.18,84.99,2598327.54,97.039796
2057,272.17,0.00,272.17,85.01,2598599.71,97.049961
1114,271.91,0.00,271.91,85.03,2598871.62,97.060116
3072,271.81,0.00,271.81,85.06,2599143.43,97.070267
7774,271.74,0.00,271.74,85.08,2599415.17,97.080416
397,271.70,0.00,271.70,85.10,2599686.87,97.090563
3749,271.60,0.00,271.60,85.12,2599958.47,97.100707
4671,271.50,0.00,271.50,85.14,2600229.97,97.110846
6505,271.20,0.00,271.20,85.16,2600501.17,97.120975
863,270.61,0.00,270.61,85.18,2600771.78,97.131081
11450,270.59,0.00,270.59,85.20,2601042.37,97.141187
5457,270.38,0.00,270.38,85.23,2601312.75,97.151285
10435,270.34,0.00,270.34,85.25,2601583.09,97.161381
8898,270.25,0.00,270.25,85.27,2601853.34,97.171474
2576,270.18,0.00,270.18,85.29,2602123.52,97.181565
187,270.15,0.00,270.15,85.31,2602393.67,97.191654
10387,270.13,0.00,270.13,85.33,2602663.80,97.201743
4064,269.84,0.00,269.84,85.35,2602933.64,97.211820
4308,269.10,0.00,269.10,85.37,2603202.74,97.221870
354,268.89,0.00,268.89,85.39,2603471.63,97.231913
9318,268.55,0.00,268.55,85.42,2603740.18,97.241942
7373,268.50,0.00,268.50,85.44,2604008.68,97.251970
310,268.48,0.00,268.48,85.46,2604277.16,97.261997
11505,268.47,0.00,268.47,85.48,2604545.63,97.272023
9790,268.30,0.00,268.30,85.50,2604813.93,97.282044
499,268.26,0.00,268.26,85.52,2605082.19,97.292062
7853,268.17,0.00,268.17,85.54,2605350.36,97.302078
3075,267.86,0.00,267.86,85.56,2605618.22,97.312081
2918,267.68,0.00,267.68,85.58,2605885.90,97.322078
4866,267.65,0.00,267.65,85.61,2606153.55,97.332074
1982,267.57,0.00,267.57,85.63,2606421.12,97.342067
2304,267.43,0.00,267.43,85.65,2606688.55,97.352055
4628,267.26,0.00,267.26,85.67,2606955.81,97.362036
4784,267.18,0.00,267.18,85.69,2607222.99,97.372015
11699,267.13,0.00,267.13,85.71,2607490.12,97.381991
6092,266.89,0.00,266.89,85.73,2607757.01,97.391959
2605,266.63,0.00,266.63,85.75,2608023.64,97.401917
3121,266.46,0.00,266.46,85.77,2608290.10,97.411868
4204,266.05,0.00,266.05,85.80,2608556.15,97.421804
2859,265.89,0.00,265.89,85.82,2608822.04,97.431735
4295,265.69,0.00,265.69,85.84,2609087.73,97.441657
11447,265.55,0.00,265.55,85.86,2609353.28,97.451575
8019,265.43,0.00,265.43,85.88,2609618.71,97.461488
1790,265.33,0.00,265.33,85.90,2609884.04,97.471397
7235,265.17,0.00,265.17,85.92,2610149.21,97.481300
11589,265.08,0.00,265.08,85.94,2610414.29,97.491200
5915,264.60,0.00,264.60,85.96,2610678.89,97.501082
2333,264.50,0.00,264.50,85.99,2610943.39,97.510961
1800,264.29,0.00,264.29,86.01,2611207.68,97.520831
40,264.14,0.00,264.14,86.03,2611471.82,97.530696
4275,264.08,0.00,264.08,86.05,2611735.90,97.540559
2779,263.23,0.00,263.23,86.07,2611999.13,97.550389
2058,262.92,0.00,262.92,86.09,2612262.05,97.560209
1519,262.80,0.00,262.80,86.11,2612524.85,97.570023
2560,262.72,0.00,262.72,86.13,2612787.57,97.579835
1653,262.72,0.00,262.72,86.16,2613050.29,97.589647
1873,262.68,0.00,262.68,86.18,2613312.97,97.599457
1184,262.67,0.00,262.67,86.20,2613575.64,97.609267
10727,262.53,0.00,262.53,86.22,2613838.17,97.619072
9478,262.39,0.00,262.39,86.24,2614100.56,97.628872
7115,262.27,0.00,262.27,86.26,2614362.83,97.638667
3264,262.00,0.00,262.00,86.28,2614624.83,97.648451
5844,261.72,0.00,261.72,86.30,2614886.55,97.658226
5698,261.65,0.00,261.65,86.32,2615148.20,97.667998
4726,261.54,0.00,261.54,86.35,2615409.74,97.677766
4780,261.44,0.00,261.44,86.37,2615671.18,97.687530
9615,261.33,0.00,261.33,86.39,2615932.51,97.697289
3724,261.33,0.00,261.33,86.41,2616193.84,97.707049
860,261.04,0.00,261.04,86.43,2616454.88,97.716798
7019,260.99,0.00,260.99,86.45,2616715.87,97.726546
3188,260.84,0.00,260.84,86.47,2616976.71,97.736287
4200,260.55,0.00,260.55,86.49,2617237.26,97.746018
10189,259.83,0.00,259.83,86.51,2617497.09,97.755722
10667,259.80,0.00,259.80,86.54,2617756.89,97.765425
2719,259.35,0.00,259.35,86.56,2618016.24,97.775111
3964,259.08,0.00,259.08,86.58,2618275.32,97.784786
5310,259.00,0.00,259.00,86.60,2618534.32,97.794459
9315,258.93,0.00,258.93,86.62,2618793.25,97.804130
6208,258.67,0.00,258.67,86.64,2619051.92,97.813790
955,258.62,0.00,258.62,86.66,2619310.54,97.823449
3603,257.97,0.00,257.97,86.68,2619568.51,97.833083
